Mass,165
Length,0.3
t,θ_{r}
21.50166666666667,34.23659919931057
21.518333333333334,35.17972826115834
21.535,36.16487793138891
21.55166666666667,36.856850254303204
21.568333333333335,37.25655770754385
21.585,37.252467255089435
21.601666666666667,37.45867430310913
21.618333333333336,36.77855164436466
21.635,36.265438913638434
21.651666666666667,35.60040751319604
21.668333333333333,34.16297835360746
21.685000000000002,32.779234011235
21.701666666666668,31.071761816968312
21.718333333333334,29.135260478122884
21.735000000000003,26.954652518786848
21.75166666666667,24.027319490811248
21.768333333333334,22.376988370211215
21.785,19.668355518712524
21.80166666666667,17.084379304195718
21.818333333333335,13.633074997443142
21.835,9.612226363754614
21.851666666666667,6.98857985584124
21.868333333333336,4.399404372177341
21.885,0.6068008655509061
21.901666666666667,-1.763334198269421
21.918333333333333,-4.622743885584343
21.935000000000002,-8.395764294102289
21.951666666666668,-11.371864826460936
21.968333333333334,-14.974881135946084
21.985000000000003,-18.009923125244786
22.00166666666667,-20.30744886078507
22.018333333333334,-22.75776076470497
22.035,-24.888288892649943
22.05166666666667,-27.28094520377529
22.068333333333335,-29.936604417983027
22.085,-32.00847558142465
22.101666666666667,-33.51761371589509
22.118333333333336,-35.36859819705628
22.135,-36.08301804020803
22.151666666666667,-36.815959694253934
22.168333333333333,-38.15477985413387
22.185000000000002,-38.100673186276836
22.201666666666668,-37.9678554370653
22.218333333333334,-37.967824819329465
22.235000000000003,-38.94371519448062
22.25166666666667,-38.34353461707852
22.268333333333334,-37.54203127443474
22.285,-36.537579366771155
22.30166666666667,-35.643029148704436
22.318333333333335,-34.23130769704364
22.335,-32.602239780505236
22.351666666666667,-29.825699294450445
22.368333333333336,-26.905833882261405
22.385,-24.64273996669102
22.401666666666667,-20.66242308300247
22.418333333333333,-18.698819032849993
22.435000000000002,-15.195225868328983
22.451666666666668,-13.508586607515669
22.468333333333334,-12.096641485693235
22.485000000000003,-9.272438700489335
22.50166666666667,-5.452904726070174
22.518333333333334,-2.2662398802899486
22.535,-0.3164512564427276
22.55166666666667,3.74848712735956
22.568333333333335,7.794798000217924
22.585,9.91182859702486
22.601666666666667,14.342689546314979
22.618333333333336,16.521390284291698
22.635,19.195083689433773
22.651666666666667,21.590413627142635
22.668333333333337,24.258313037428433
22.685000000000002,25.70455065640556
22.701666666666668,28.63442106522177
22.718333333333334,30.35289751114385
22.735000000000003,31.84570873255713
22.75166666666667,33.21732108276191
22.768333333333334,34.07679447614515
22.785,35.07530763294318
22.80166666666667,35.89675078794716
22.818333333333335,36.00594507093953
22.835,36.41639424045564
22.851666666666667,36.305407502312654
22.868333333333336,35.70559687391201
22.885,35.001893364733455
22.901666666666667,34.05089713322249
22.918333333333337,32.93643248708015
22.935000000000002,31.590303189831836
22.951666666666668,30.138003066774907
22.968333333333334,28.151174714119747
22.985000000000003,25.784373197643625
23.00166666666667,23.40735175561371
23.018333333333334,20.961540370989322
23.035,18.355687288364784
23.05166666666667,15.464569808596897
23.068333333333335,12.66828737622632
23.085,10.623570425216494
23.101666666666667,6.662647180618847
23.118333333333336,3.657877945647184
23.135,0.7770918696896507
23.151666666666667,-2.443616473180643
23.168333333333337,-5.393752018923617
23.185000000000002,-8.510670120630651
23.201666666666668,-11.996664074900282
23.218333333333334,-13.87352014128656
23.235000000000003,-17.612713593737148
23.25166666666667,-21.686580660213515
23.268333333333334,-23.72920937676282
23.285,-25.897983640532193
23.30166666666667,-28.644832457177735
23.318333333333335,-30.56023999291119
23.335,-31.85757872668812
23.351666666666667,-33.78783337128152
23.368333333333336,-35.11965160086452
23.385,-36.246766593554206
23.401666666666667,-37.20126643183398
23.418333333333337,-37.8561401606884
23.435000000000002,-38.644253543282026
23.451666666666668,-38.68435154217781
23.468333333333334,-38.75704144366434
23.485000000000003,-38.64677752112758
23.50166666666667,-38.22697480820431
23.518333333333334,-37.3735792284128
23.535,-36.329113177787974
23.55166666666667,-34.954929643577124
23.568333333333335,-33.39847651147037
23.585,-31.662530378982638
23.601666666666667,-29.782797063640867
23.618333333333336,-27.721305618867426
23.635,-25.190516069847583
23.651666666666667,-23.13327571310991
23.668333333333337,-20.493356889635855
23.685000000000002,-17.8498572638533
23.701666666666668,-14.989567812320661
23.718333333333334,-12.111201568523567
23.735000000000003,-9.056652995054879
23.75166666666667,-5.65936177846917
23.768333333333334,-2.7844387000676014
23.785,-0.22582704533143588
23.80166666666667,3.3619515959813695
23.818333333333335,6.294101148181007
23.835,9.382553768517873
23.851666666666667,11.999140426228823
23.868333333333336,16.27059204388721
23.885,18.843383721059556
23.901666666666667,21.100202608482917
23.918333333333337,23.55984751211723
23.935000000000002,25.739343417579487
