5.302973198416345291e-01,1.772120020582110156e+00,3.658571315805160453e-04,9.224768566994059427e+01,6.676301398301453638e+00
8.419659705932474036e-01,1.810164188325495083e+00,1.819800922666883378e-04,5.606192441481010746e+01,1.107036993476337550e+00
1.029603402587346173e+00,1.844208917699558636e+00,2.165529854980104911e-04,4.918774061650136531e+01,9.892391440611055797e-01
1.287529478955145246e+00,1.880040252919735755e+00,1.291609163435730322e-04,4.704171418568890317e+01,5.036331524827687423e-01
1.543925001610546799e+00,1.948678493076050566e+00,1.226161183654287117e-04,3.961561559871338289e+01,3.074606009398319628e-01
6.626450972100040859e-01,1.779387800599789182e+00,1.377784535461743800e-04,6.631460492438640131e+01,1.243179577221215526e+00
